# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
6.3289072480e+00 0.0000000000e+00 5.2592036063e-02 1.4766250610e-10 0.0000000000e+00 1.1662384011e+02 2.7689672423e+02 6.5287428805e+01 inf 1.2342685079e-01 1.0000000000e-01 0.0000000000e+00 8.3509950035e-05 1.2911304391e+07 3.3769010685e+00 1.0000000000e+00
6.3299627244e+00 0.0000000000e+00 5.4364654606e-02 1.4766250610e-10 0.0000000000e+00 1.1414311001e+02 2.7189096527e+02 6.5299771484e+01 inf 1.2449799692e-01 1.0000000000e-01 0.0000000000e+00 7.9782147270e-05 1.1259626365e+07 3.3509096582e+00 1.0000000000e+00
6.3278665556e+00 0.0000000000e+00 5.6176663070e-02 1.4766250610e-10 0.0000000000e+00 1.1173621116e+02 2.6703286882e+02 6.5275116317e+01 inf 1.2561739212e-01 1.0000000000e-01 0.0000000000e+00 7.6180571604e-05 9.8232173367e+06 3.3246925617e+00 1.0000000000e+00
6.3226320640e+00 0.0000000000e+00 5.8028494309e-02 1.4766250610e-10 0.0000000000e+00 1.0940314356e+02 2.6232243488e+02 6.5213304629e+01 inf 1.2678762827e-01 1.0000000000e-01 0.0000000000e+00 7.2673154970e-05 8.5736978369e+06 3.2982601472e+00 1.0000000000e+00
6.3142760183e+00 0.0000000000e+00 5.9920581182e-02 1.4766250610e-10 0.0000000000e+00 1.0712914097e+02 2.5774489719e+02 6.5114217036e+01 inf 1.2801147591e-01 1.0000000000e-01 0.0000000000e+00 6.9286075067e-05 7.4864612176e+06 3.2716228892e+00 1.0000000000e+00
6.3028185661e+00 0.0000000000e+00 6.1853356543e-02 1.4766250610e-10 0.0000000000e+00 1.0491420337e+02 2.5330025575e+02 6.4977774083e+01 inf 1.2929189914e-01 1.0000000000e-01 0.0000000000e+00 6.6028212334e-05 6.5401855943e+06 3.2447914115e+00 1.0000000000e+00
6.2882831540e+00 0.0000000000e+00 6.3827253249e-02 1.4766250610e-10 0.0000000000e+00 1.0275833079e+02 2.4897374433e+02 6.4803936799e+01 inf 1.3063207196e-01 1.0000000000e-01 0.0000000000e+00 6.2902677561e-05 5.7163846856e+06 3.2177764695e+00 1.0000000000e+00
6.2706964627e+00 0.0000000000e+00 6.5842704156e-02 1.4766250610e-10 0.0000000000e+00 1.0066152320e+02 2.4479489540e+02 6.4592707451e+01 inf 1.3203539619e-01 1.0000000000e-01 0.0000000000e+00 5.9867009638e-05 4.9990338981e+06 3.1905889747e+00 1.0000000000e+00
6.2500883095e+00 0.0000000000e+00 6.7900142121e-02 1.4766250610e-10 0.0000000000e+00 9.8638546865e+01 2.4073417648e+02 6.4344130059e+01 inf 1.3350552113e-01 1.0000000000e-01 0.0000000000e+00 5.6962430436e-05 4.3742094728e+06 3.1632398781e+00 1.0000000000e+00
6.2264915898e+00 0.0000000000e+00 7.0000000000e-02 1.4766250610e-10 0.0000000000e+00 9.6659869283e+01 2.3679158757e+02 6.4058291314e+01 inf 1.3504636534e-01 1.0000000000e-01 0.0000000000e+00 5.4165894763e-05 3.8298402515e+06 3.1357402849e+00 1.0000000000e+00
6.7100523408e-01 5.1530507606e-09 0.0000000000e+00 7.3832729675e+02 6.7749978338e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 0.0000000000e+00 1.0949136586e-01 2.2809813046e+12 0.0000000000e+00 1.0000000000e+00
9.8812474423e-01 5.1530507606e-09 7.2142710649e-08 1.4456215514e+03 9.9801506598e-01 1.4797020434e+03 3.1993352907e+03 2.3716232832e-07 2.3763401617e-07 1.0015621912e-01 1.0000000000e-01 0.0000000000e+00 1.1097604635e-03 3.5326092411e+13 5.2363154981e-04 1.0000000000e+00
9.8812399611e-01 5.1530507606e-09 5.7714168519e-07 1.4456206790e+03 9.9801282825e-01 1.4797011565e+03 3.1993048713e+03 1.5178380587e-05 1.5208602693e-05 1.0015621920e-01 1.0000000000e-01 0.0000000000e+00 1.1098088985e-03 3.5325940085e+13 4.1890512274e-03 1.0000000000e+00
9.8811609323e-01 5.1530507606e-09 1.9478531875e-06 1.4456096908e+03 9.9798904074e-01 1.4797049346e+03 3.1993086494e+03 1.7289023069e-04 1.7323860647e-04 1.0015622004e-01 1.0000000000e-01 0.0000000000e+00 1.1090485614e-03 3.5301880321e+13 1.4138006461e-02 1.0000000000e+00
9.8807608459e-01 5.1530507606e-09 4.6171334815e-06 1.4455467828e+03 9.9786791014e-01 1.4797010916e+03 3.1993048064e+03 9.7138192604e-04 9.7345742475e-04 1.0015622428e-01 1.0000000000e-01 0.0000000000e+00 1.1065899337e-03 3.5223475215e+13 3.3511814305e-02 1.0000000000e+00
9.8793915923e-01 5.1530507606e-09 9.0178388311e-06 1.4453351885e+03 9.9745361938e-01 1.4796962248e+03 3.1993442384e+03 3.7051524124e-03 3.7146112264e-03 1.0015623880e-01 1.0000000000e-01 0.0000000000e+00 1.1054628430e-03 3.5188971591e+13 6.5449436501e-02 1.0000000000e+00
9.8757114235e-01 5.1530507606e-09 1.5582825500e-05 1.4447674954e+03 9.9633953910e-01 1.4796601167e+03 3.1993524290e+03 1.1060507468e-02 1.1101142767e-02 1.0015627788e-01 1.0000000000e-01 0.0000000000e+00 1.1054150943e-03 3.5188643737e+13 1.1308115564e-01 1.0000000000e+00
9.8673208035e-01 5.1530507606e-09 2.4744949753e-05 1.4434647198e+03 9.9379491875e-01 1.4795829400e+03 3.1994229148e+03 2.7873055260e-02 2.8047089731e-02 1.0015636728e-01 1.0000000000e-01 0.0000000000e+00 1.0958694366e-03 3.4888607958e+13 1.7951246772e-01 1.0000000000e+00
9.8503672910e-01 5.1530507606e-09 3.6937067852e-05 1.4408056844e+03 9.8863466429e-01 1.4794194009e+03 3.1995842332e+03 6.2027427807e-02 6.2740494591e-02 1.0015654925e-01 1.0000000000e-01 0.0000000000e+00 1.0830430868e-03 3.4488240929e+13 2.6778939970e-01 1.0000000000e+00
9.8192157864e-01 5.1530507606e-09 5.2592036063e-05 1.4358337191e+03 9.7908610126e-01 1.4791135708e+03 3.1918362128e+03 1.2544906099e-01 1.2812873233e-01 1.0015688839e-01 1.0000000000e-01 0.0000000000e+00 1.0730259518e-03 3.3757539791e+13 3.8083188586e-01 1.0000000000e+00
9.7663961946e-01 5.1530507606e-09 7.2142710649e-05 1.4271269018e+03 9.6268452654e-01 1.4785724901e+03 3.1921368084e+03 2.3507844712e-01 2.4419053245e-01 1.0015747846e-01 1.0000000000e-01 0.0000000000e+00 1.0301919427e-03 3.2425986552e+13 5.2131756590e-01 1.0000000000e+00
9.6832458254e-01 5.1530507606e-09 9.6021947874e-05 1.4126497539e+03 9.3626399839e-01 1.4775769434e+03 3.1923373280e+03 4.1361099931e-01 4.4176749296e-01 1.0015845003e-01 1.0000000000e-01 0.0000000000e+00 9.6417759440e-04 3.0357672762e+13 6.9148759785e-01 1.0000000000e+00
9.5619883518e-01 5.1530507606e-09 1.2466260400e-04 1.3895735939e+03 8.9615553953e-01 1.4758232348e+03 3.1920307120e+03 6.8961322305e-01 7.6952403086e-01 1.0015997891e-01 1.0000000000e-01 0.0000000000e+00 8.7061281557e-04 2.7398562347e+13 8.9284356316e-01 1.0000000000e+00
9.4003643609e-01 5.1530507606e-09 1.5849753530e-04 1.3541451696e+03 8.3877085677e-01 1.4727033669e+03 3.1902841054e+03 1.0963729614e+00 1.3071185683e+00 1.0016229493e-01 1.0000000000e-01 0.0000000000e+00 7.5030961586e-04 2.3548046580e+13 1.1256918875e+00 1.0000000000e+00
9.2098982865e-01 5.1530507606e-09 1.9795959802e-04 1.3018610775e+03 7.6177580688e-01 1.4671692242e+03 3.1849123914e+03 1.6685497761e+00 2.1903423041e+00 1.0016569022e-01 1.0000000000e-01 0.0000000000e+00 6.0655289316e-04 1.8876162516e+13 1.3885001775e+00 1.0000000000e+00
9.0269349604e-01 5.1530507606e-09 2.4348164844e-04 1.2285001814e+03 6.6587236174e-01 1.4574361020e+03 3.1713843428e+03 2.4355661262e+00 3.6577071916e+00 1.0017052470e-01 1.0000000000e-01 0.0000000000e+00 4.6652137909e-04 1.4212928574e+13 1.6770748349e+00 1.0000000000e+00
8.9192559453e-01 5.1530507606e-09 2.9549654282e-04 1.1326029371e+03 5.5650375910e-01 1.4407598066e+03 3.1486686509e+03 3.4113410393e+00 6.1299514756e+00 1.0017722434e-01 1.0000000000e-01 0.0000000000e+00 3.5003803519e-04 1.0287667878e+13 1.9837201543e+00 1.0000000000e+00
8.9730587506e-01 5.1530507606e-09 3.5443713742e-04 1.0185124823e+03 4.4372411437e-01 1.4138049823e+03 3.0930820667e+03 4.5825559994e+00 1.0327489201e+01 1.0018626529e-01 1.0000000000e-01 0.0000000000e+00 2.8188056554e-04 7.5784419753e+12 2.2968727346e+00 1.0000000000e+00
9.2539669592e-01 5.1530507606e-09 4.2073628850e-04 8.9651114575e+02 3.3888125217e-01 1.3739630641e+03 3.0037732090e+03 5.9025136950e+00 1.7417646026e+01 1.0019813729e-01 1.0000000000e-01 0.0000000000e+00 2.5662004399e-04 5.9592892315e+12 2.6021696841e+00 1.0000000000e+00
9.7706301167e-01 5.1530507606e-09 4.9482685234e-04 7.7812203932e+02 2.5006196267e-01 1.3213133054e+03 2.8859156876e+03 7.2998262798e+00 2.9192069845e+01 1.0021328972e-01 1.0000000000e-01 0.0000000000e+00 2.5890839844e-04 4.9218917258e+12 2.8855585695e+00 1.0000000000e+00
1.0478132187e+00 5.1530507606e-09 5.7714168519e-04 6.7106316062e+02 1.8009750782e-01 1.2590847636e+03 2.7455884462e+03 8.7015728060e+00 4.8315897933e+01 1.0023208171e-01 1.0000000000e-01 0.0000000000e+00 2.7468079674e-04 4.0698055968e+12 3.1370443619e+00 1.0000000000e+00
1.1311939174e+00 5.1530507606e-09 6.6811364332e-04 5.7823485217e+02 1.2775638337e-01 1.1920235624e+03 2.5952308254e+03 1.0055439027e+01 7.8707918635e+01 1.0025476208e-01 1.0000000000e-01 0.0000000000e+00 2.9378516858e-04 3.2845783985e+12 3.3523488215e+00 1.0000000000e+00
1.2216603732e+00 5.1530507606e-09 7.6817558299e-04 4.9942910309e+02 8.9915144172e-02 1.1242629688e+03 2.3582047010e+03 1.1336929797e+01 1.2608476471e+02 1.0028148321e-01 1.0000000000e-01 0.0000000000e+00 3.7210999604e-04 2.5771305884e+12 3.5318804212e+00 1.0000000000e+00
1.3155893183e+00 5.1530507606e-09 8.7776036047e-04 4.3310258782e+02 6.3131298606e-02 1.0588667273e+03 2.2988921548e+03 1.2543926528e+01 1.9869584193e+02 1.0031233129e-01 1.0000000000e-01 0.0000000000e+00 3.2562832697e-04 1.9855651416e+12 3.6789468540e+00 1.0000000000e+00
1.4109566826e+00 5.1530507606e-09 9.9730083201e-04 3.7737552229e+02 4.4397132676e-02 9.9717411097e+02 2.1559408613e+03 1.3685999700e+01 3.0826314394e+02 1.0034735818e-01 1.0000000000e-01 0.0000000000e+00 3.4157533350e-04 1.5109153539e+12 3.7977843696e+00 1.0000000000e+00
1.5068557626e+00 5.1530507606e-09 1.1272298539e-03 3.3046904916e+02 3.1360429968e-02 9.3987218299e+02 2.0366354470e+03 1.4777408929e+01 4.7121193631e+02 1.0038660371e-01 1.0000000000e-01 0.0000000000e+00 3.4390849724e-04 1.1444127389e+12 3.8929553224e+00 1.0000000000e+00
1.6029674942e+00 5.1530507606e-09 1.2679802824e-03 2.9084889875e+02 2.2291778718e-02 8.8703625271e+02 1.9242324618e+03 1.5832127366e+01 7.1022270435e+02 1.0043011116e-01 1.0000000000e-01 0.0000000000e+00 3.4602023488e-04 8.6688611868e+11 3.9686489361e+00 1.0000000000e+00
1.6992600915e+00 5.1530507606e-09 1.4199849737e-03 2.5722323324e+02 1.5964665708e-02 8.3848190783e+02 1.8184736621e+03 1.6862024059e+01 1.0562090286e+03 1.0047793546e-01 1.0000000000e-01 0.0000000000e+00 3.4879938293e-04 6.5867071641e+11 4.0285245574e+00 1.0000000000e+00
1.7957772890e+00 5.1530507606e-09 1.5836767842e-03 2.2854630214e+02 1.1527232633e-02 7.9376881414e+02 1.6075664178e+03 1.7876014747e+01 1.5507637711e+03 1.0053014755e-01 1.0000000000e-01 0.0000000000e+00 4.9213557296e-04 5.0176775958e+11 4.0755560837e+00 1.0000000000e+00
1.8927163363e+00 5.1530507606e-09 1.7594885700e-03 2.0395319106e+02 8.3942062201e-03 7.5287376239e+02 1.5745417776e+03 1.8881919699e+01 2.2493990741e+03 1.0058683250e-01 1.0000000000e-01 0.0000000000e+00 4.1986005228e-04 3.8588030496e+11 4.1125189775e+00 1.0000000000e+00
1.9900937779e+00 5.1530507606e-09 1.9478531875e-03 1.8275918002e+02 6.1653251546e-03 7.1518584942e+02 1.5271819705e+03 1.9883913094e+01 3.2251199403e+03 1.0064809406e-01 1.0000000000e-01 0.0000000000e+00 3.7825084999e-04 2.9840869151e+11 4.1412430896e+00 1.0000000000e+00
2.0879784912e+00 5.1530507606e-09 2.1492034929e-03 1.6440202673e+02 4.5668022364e-03 6.8042339171e+02 1.4680551992e+03 2.0885445568e+01 4.5733194665e+03 1.0071404914e-01 1.0000000000e-01 0.0000000000e+00 3.5851505288e-04 2.3216369095e+11 4.1633632425e+00 1.0000000000e+00
2.1864058400e+00 5.1530507606e-09 2.3639723425e-03 1.4841721436e+02 3.4108100842e-03 6.4829906742e+02 1.4076387388e+03 2.1888782300e+01 6.4174731982e+03 1.0078482786e-01 1.0000000000e-01 0.0000000000e+00 3.4629276108e-04 1.8175225376e+11 4.1801687269e+00 1.0000000000e+00
2.2853803130e+00 5.1530507606e-09 2.5925925926e-03 1.3444017947e+02 2.5678715229e-03 6.1855167688e+02 1.3426738405e+03 2.2895302614e+01 8.9160623538e+03 1.0086057212e-01 1.0000000000e-01 0.0000000000e+00 3.4541242603e-04 1.4314359899e+11 4.1926668407e+00 1.0000000000e+00
2.3848868808e+00 5.1530507606e-09 2.8354970993e-03 1.2216215024e+02 1.9481488961e-03 5.9093151326e+02 1.2838230569e+03 2.3905798743e+01 1.2271032666e+04 1.0094143427e-01 1.0000000000e-01 0.0000000000e+00 3.4239351682e-04 1.1340538605e+11 4.2016575005e+00 1.0000000000e+00
2.4848903867e+00 5.1530507606e-09 3.0931187191e-03 1.1133132172e+02 1.4888760596e-03 5.6524583663e+02 1.2287230090e+03 2.4920593662e+01 1.6737856386e+04 1.0102757616e-01 1.0000000000e-01 0.0000000000e+00 3.3968552686e-04 9.0350408204e+10 4.2077648923e+00 1.0000000000e+00
2.5852605535e+00 5.1530507606e-09 3.3658903080e-03 1.0173867359e+02 1.1458666169e-03 5.4118227733e+02 1.0789100595e+03 2.5938865166e+01 2.2636897509e+04 1.0111917050e-01 1.0000000000e-01 0.0000000000e+00 5.1950458310e-04 7.2127831325e+10 4.2113291038e+00 1.0000000000e+00
2.6861441411e+00 5.1530507606e-09 3.6542447225e-03 9.3211445060e+01 8.8777220077e-04 5.1889290322e+02 1.0657757608e+03 2.6962468908e+01 3.0370931738e+04 1.0121639057e-01 1.0000000000e-01 0.0000000000e+00 4.4529680376e-04 5.8152235820e+10 4.2131230253e+00 1.0000000000e+00
2.7873455046e+00 5.1530507606e-09 3.9586148187e-03 8.5604309677e+01 6.9217718840e-04 4.9804042662e+02 1.0843787058e+03 2.7989707910e+01 4.0437200733e+04 1.0131942613e-01 1.0000000000e-01 0.0000000000e+00 3.3089810431e-04 4.7117940278e+10 4.2132226485e+00 1.0000000000e+00
2.8887465657e+00 5.1530507606e-09 4.2794334530e-03 7.8796484129e+01 5.4292891173e-04 4.7841549555e+02 1.0229357530e+03 2.9019605896e+01 5.3450102343e+04 1.0142847228e-01 1.0000000000e-01 0.0000000000e+00 3.5972808307e-04 3.8265068769e+10 4.2117822964e+00 1.0000000000e+00
2.9903282759e+00 5.1530507606e-09 4.6171334815e-03 7.2681807149e+01 4.2829724254e-04 4.6001529806e+02 9.9368236136e+02 3.0052146801e+01 7.0166566150e+04 1.0154372873e-01 1.0000000000e-01 0.0000000000e+00 3.3939904589e-04 3.1227525868e+10 4.2091147678e+00 1.0000000000e+00
3.0919918645e+00 5.1530507606e-09 4.9721477606e-03 6.7175603520e+01 3.3970240192e-04 4.4271087461e+02 9.6175934981e+02 3.1086474039e+01 9.1510904436e+04 1.0166540458e-01 1.0000000000e-01 0.0000000000e+00 3.2735903562e-04 2.5582743755e+10 4.2053447109e+00 1.0000000000e+00
3.1936520500e+00 5.1530507606e-09 5.3449091466e-03 6.2203717535e+01 2.7082169416e-04 4.2639849374e+02 9.2908596326e+02 3.2121844015e+01 1.1860882901e+05 1.0179371599e-01 1.0000000000e-01 0.0000000000e+00 3.1995337461e-04 2.1035690704e+10 4.2005991616e+00 1.0000000000e+00
3.2952206479e+00 5.1530507606e-09 5.7358504956e-03 5.7702895132e+01 2.1696356251e-04 4.1101494464e+02 8.9769579849e+02 3.3157465628e+01 1.5282504235e+05 1.0192888675e-01 1.0000000000e-01 0.0000000000e+00 3.1351643521e-04 1.7357760522e+10 4.1949799618e+00 1.0000000000e+00
3.3966058722e+00 5.1530507606e-09 6.1454046639e-03 5.3617863814e+01 1.7462311049e-04 3.9649017414e+02 8.6624890479e+02 3.4192497033e+01 1.9580739879e+05 1.0207114862e-01 1.0000000000e-01 0.0000000000e+00 3.1021415201e-04 1.4370026312e+10 4.1885665713e+00 1.0000000000e+00
3.4973842526e+00 5.1530507606e-09 6.5740045079e-03 4.9899580592e+01 1.4116483144e-04 3.8246506241e+02 7.2731607916e+02 3.5222687714e+01 2.4951460894e+05 1.0222075552e-01 1.0000000000e-01 0.0000000000e+00 6.1262325853e-04 1.1841125551e+10 4.1810233382e+00 1.0000000000e+00
3.5982630747e+00 5.1530507606e-09 7.0220828837e-03 4.6501915356e+01 1.1459470254e-04 3.6957269803e+02 7.2356402390e+02 3.6255356793e+01 3.1637899475e+05 1.0237792198e-01 1.0000000000e-01 0.0000000000e+00 5.2506933070e-04 9.8901124398e+09 4.1733691523e+00 1.0000000000e+00
3.6987316592e+00 5.1530507606e-09 7.4900726477e-03 4.3401839097e+01 9.3396452351e-05 3.5736183073e+02 7.8282180955e+02 3.7285350987e+01 3.9921592361e+05 1.0254292280e-01 1.0000000000e-01 0.0000000000e+00 2.9738101504e-04 8.3027687165e+09 4.1651614637e+00 1.0000000000e+00
3.7983834359e+00 5.1530507606e-09 7.9784066561e-03 4.0566892022e+01 7.6408014398e-05 3.4559330203e+02 7.1175201841e+02 3.8308556246e+01 5.0136829949e+05 1.0271603817e-01 1.0000000000e-01 0.0000000000e+00 4.0003407936e-04 6.9394430040e+09 4.1560328966e+00 1.0000000000e+00
3.8975030157e+00 5.1530507606e-09 8.4875177651e-03 3.7954765361e+01 6.2734125654e-05 3.3449059569e+02 7.3403580470e+02 3.9327952919e+01 6.2689887696e+05 1.0289752826e-01 1.0000000000e-01 0.0000000000e+00 2.8842761787e-04 5.8374640483e+09 4.1464995250e+00 1.0000000000e+00
3.9957860791e+00 5.1530507606e-09 9.0178388311e-03 3.5558696057e+01 5.1684091206e-05 3.2386972480e+02 6.9174132624e+02 4.0340461261e+01 7.8051989152e+05 1.0308768916e-01 1.0000000000e-01 0.0000000000e+00 3.2632820359e-04 4.9088182161e+09 4.1363115828e+00 1.0000000000e+00
4.0932452638e+00 5.1530507606e-09 9.5698027103e-03 3.3354422179e+01 4.2719433739e-05 3.1376549242e+02 6.7828515498e+02 4.1346256774e+01 9.6785591837e+05 1.0328681401e-01 1.0000000000e-01 0.0000000000e+00 3.0370993287e-04 4.1411140462e+09 4.1256344284e+00 1.0000000000e+00
4.1897512986e+00 5.1530507606e-09 1.0143842259e-02 3.1320623510e+01 3.5419359219e-05 3.0412707469e+02 6.6290266576e+02 4.2344045985e+01 1.1955057042e+06 1.0349521381e-01 1.0000000000e-01 0.0000000000e+00 2.8791483119e-04 3.5002810650e+09 4.1144405482e+00 1.0000000000e+00
4.2852089224e+00 5.1530507606e-09 1.0740390333e-02 2.9434891112e+01 2.9453361265e-05 2.9493204824e+02 6.4638357901e+02 4.3332878475e+01 1.4712371225e+06 1.0371321031e-01 1.0000000000e-01 0.0000000000e+00 2.7659777283e-04 2.9641843534e+09 4.1027454147e+00 1.0000000000e+00
4.3795223095e+00 5.1530507606e-09 1.1359879790e-02 2.7692797994e+01 2.4561385539e-05 2.8613168733e+02 6.2935841651e+02 4.4311790345e+01 1.8041242126e+06 1.0394113823e-01 1.0000000000e-01 0.0000000000e+00 2.6815763441e-04 2.5147128058e+09 4.0905612629e+00 1.0000000000e+00
4.4725957887e+00 5.1530507606e-09 1.2002743484e-02 2.6079065989e+01 2.0536945714e-05 2.7772548004e+02 6.1237301762e+02 4.5279811304e+01 2.2047977306e+06 1.0417934603e-01 1.0000000000e-01 0.0000000000e+00 2.6129306250e-04 2.1370548817e+09 4.0778981936e+00 1.0000000000e+00
4.5643340716e+00 5.1530507606e-09 1.2669414273e-02 2.4582360846e+01 1.7215878966e-05 2.6968732588e+02 5.9574090560e+02 4.6235966661e+01 2.6856582085e+06 1.0442819666e-01 1.0000000000e-01 0.0000000000e+00 2.5524606112e-04 1.8190666987e+09 4.0647645756e+00 1.0000000000e+00
4.6546425504e+00 5.1530507606e-09 1.3360325013e-02 2.3187216936e+01 1.4466952099e-05 2.6197222671e+02 5.7960904358e+02 4.7179280043e+01 3.2611762118e+06 1.0468806847e-01 1.0000000000e-01 0.0000000000e+00 2.4960942535e-04 1.5507748759e+09 4.0511675087e+00 1.0000000000e+00
4.7434275665e+00 5.1530507606e-09 1.4075908560e-02 2.1890533924e+01 1.2185236494e-05 2.5457708220e+02 5.6406292873e+02 4.8108775797e+01 3.9481199910e+06 1.0495935605e-01 1.0000000000e-01 0.0000000000e+00 2.4413316923e-04 1.3239721185e+09 4.0371131896e+00 1.0000000000e+00
4.8305965789e+00 5.1530507606e-09 1.4816597770e-02 2.0684741223e+01 1.0286163069e-05 2.4749432175e+02 5.4910975671e+02 4.9023480381e+01 4.7659637567e+06 1.0524247124e-01 1.0000000000e-01 0.0000000000e+00 2.3872673540e-04 1.1318862176e+09 4.0226071151e+00 1.0000000000e+00
4.9160583464e+00 5.1530507606e-09 1.5582825500e-02 1.9554892328e+01 8.7012917756e-06 2.4067946637e+02 5.3473458102e+02 4.9922423890e+01 5.7373577599e+06 1.0553784418e-01 1.0000000000e-01 0.0000000000e+00 2.3333382470e-04 9.6891593986e+08 4.0076542938e+00 1.0000000000e+00
4.9997231364e+00 5.1530507606e-09 1.6375024606e-02 1.8502796972e+01 7.3754567564e-06 2.3413432579e+02 5.2093921139e+02 5.0804641881e+01 6.8883383848e+06 1.0584592435e-01 1.0000000000e-01 0.0000000000e+00 2.2790154057e-04 8.3041716283e+08 3.9922594136e+00 1.0000000000e+00
5.0815028606e+00 5.1530507606e-09 1.7193627944e-02 1.7516565727e+01 6.2635748382e-06 2.2784701058e+02 5.0766745964e+02 5.1669176466e+01 8.2491512915e+06 1.0616718181e-01 1.0000000000e-01 0.0000000000e+00 2.2247720230e-04 7.1252835634e+08 3.9764269068e+00 1.0000000000e+00
5.1613112479e+00 5.1530507606e-09 1.8039068370e-02 1.6599075417e+01 5.3290812674e-06 2.2179087947e+02 4.9492221701e+02 5.2515077793e+01 9.8544336554e+06 1.0650210841e-01 1.0000000000e-01 0.0000000000e+00 2.1701465789e-04 6.1203245822e+08 3.9601611156e+00 1.0000000000e+00
5.2390640268e+00 5.1530507606e-09 1.8911778740e-02 1.5729914294e+01 4.5417670082e-06 2.1596024373e+02 4.8265349599e+02 5.3341405696e+01 1.1744637186e+07 1.0685121915e-01 1.0000000000e-01 0.0000000000e+00 2.1153604003e-04 5.2624199985e+08 3.9434663244e+00 1.0000000000e+00
5.3146790328e+00 5.1530507606e-09 1.9812191912e-02 1.4919544191e+01 3.8772063151e-06 2.1033607592e+02 4.7085703544e+02 5.4147230535e+01 1.3965527273e+07 1.0721505359e-01 1.0000000000e-01 0.0000000000e+00 2.0603525184e-04 4.5290708018e+08 3.9263468361e+00 1.0000000000e+00
5.3880764056e+00 5.1530507606e-09 2.0740740741e-02 1.4162211461e+01 3.3151123560e-06 2.0492738867e+02 4.5949754919e+02 5.4931635072e+01 1.6570067368e+07 1.0759417739e-01 1.0000000000e-01 0.0000000000e+00 2.0053972424e-04 3.9014002272e+08 3.9088070229e+00 1.0000000000e+00
5.4591787151e+00 5.1530507606e-09 2.1697858083e-02 1.3441513164e+01 2.8386575416e-06 1.9970296952e+02 4.4854382480e+02 5.5693715591e+01 1.9619737420e+07 1.0798918396e-01 1.0000000000e-01 0.0000000000e+00 1.9504899068e-04 3.3635391728e+08 3.8908513852e+00 1.0000000000e+00
5.5279111152e+00 5.1530507606e-09 2.2683976795e-02 1.2772799568e+01 2.4341882723e-06 1.9466346016e+02 4.3799650396e+02 5.6432583378e+01 2.3183327280e+07 1.0840069616e-01 1.0000000000e-01 0.0000000000e+00 1.8956392013e-04 2.9021194257e+08 3.8724845784e+00 1.0000000000e+00
5.5942014677e+00 5.1530507606e-09 2.3699529733e-02 1.2138889043e+01 2.0901229089e-06 1.8980640196e+02 4.2782359555e+02 5.7147365922e+01 2.7341629374e+07 1.0882936822e-01 1.0000000000e-01 0.0000000000e+00 1.8408862107e-04 2.5058576371e+08 3.8537114416e+00 1.0000000000e+00
5.6579804792e+00 5.1530507606e-09 2.4744949753e-02 1.1536140499e+01 1.7969384808e-06 1.8509862133e+02 4.1800669220e+02 5.7837208294e+01 3.2186526646e+07 1.0927588771e-01 1.0000000000e-01 0.0000000000e+00 1.7862867549e-04 2.1652130449e+08 3.8345370197e+00 1.0000000000e+00
