# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
6.6340160089e-01 1.4139971287e-05 2.9549654282e-04 5.2988423541e+02 5.8819461093e-01 1.1601668476e+03 2.5922421305e+03 8.0587275489e-01 1.3700784399e+00 1.0130969314e-01 1.0000000000e-01 2.5132741229e+01 2.0383532472e-05 2.2658287944e+11 1.6485654634e-01 1.0000000000e+00
6.8924824239e-01 1.4139971287e-05 3.5443713742e-04 5.1565643382e+02 5.8011120802e-01 1.1462491373e+03 2.5573268118e+03 1.1448151513e+00 1.9734408428e+00 1.0131460829e-01 1.0000000000e-01 2.5132741229e+01 2.6814408215e-05 2.7852836078e+11 1.9458220666e-01 1.0000000000e+00
7.2333719298e-01 1.4139971287e-05 4.2073628850e-04 4.9855986266e+02 5.6995578043e-01 1.1286357473e+03 2.5137543533e+03 1.5868580113e+00 2.7841774148e+00 1.0132118660e-01 1.0000000000e-01 2.5132741229e+01 3.5082869317e-05 3.3441026293e+11 2.2624795312e-01 1.0000000000e+00
7.6730316886e-01 1.4139971287e-05 4.9482685234e-04 4.7882861169e+02 5.5758435449e-01 1.1068815200e+03 2.3519274727e+03 2.1498241731e+00 3.8556034720e+00 1.0132984186e-01 1.0000000000e-01 2.5132741229e+01 5.7330629968e-05 3.9181182250e+11 2.5928177443e-01 1.0000000000e+00
8.2281668923e-01 1.4139971287e-05 5.7714168519e-04 4.5691753624e+02 5.4294966717e-01 1.0815446745e+03 2.3973947988e+03 2.8509517385e+00 5.2508582487e+00 1.0134105328e-01 1.0000000000e-01 2.5132741229e+01 5.9246865313e-05 4.4558857880e+11 2.9306448195e-01 1.0000000000e+00
8.9146554510e-01 1.4139971287e-05 6.6811364332e-04 4.3343658772e+02 5.2610870967e-01 1.0523196689e+03 2.3255396277e+03 3.7056375196e+00 7.0434825570e+00 1.0135537321e-01 1.0000000000e-01 2.5132741229e+01 7.5532685310e-05 4.8787797993e+11 3.2687224128e-01 1.0000000000e+00
9.7473633361e-01 1.4139971287e-05 7.6817558299e-04 4.0905792615e+02 5.0721685930e-01 1.0198638538e+03 2.2224420697e+03 4.7273167066e+00 9.3201095743e+00 1.0137342899e-01 1.0000000000e-01 2.5132741229e+01 1.0017873966e-04 5.1580481059e+11 3.6005290321e-01 1.0000000000e+00
1.0739773230e+00 1.4139971287e-05 8.7776036047e-04 3.8442495773e+02 4.8651207065e-01 9.8496834119e+02 2.1511182169e+03 5.9272545945e+00 1.2183160403e+01 1.0139593049e-01 1.0000000000e-01 2.5132741229e+01 1.2066755549e-04 5.2781811885e+11 3.9203045791e-01 1.0000000000e+00
1.1904117817e+00 1.4139971287e-05 9.9730083201e-04 3.6008993879e+02 4.6429359906e-01 9.4839210050e+02 2.0692095868e+03 7.3148992224e+00 1.5754899997e+01 1.0142367829e-01 1.0000000000e-01 2.5132741229e+01 1.4545286212e-04 5.2398060570e+11 4.2232739088e-01 1.0000000000e+00
1.3251984731e+00 1.4139971287e-05 1.1272298539e-03 3.3647129931e+02 4.4089935587e-01 9.1096701670e+02 1.9818893422e+03 8.8987207254e+00 2.0183111195e+01 1.0145757389e-01 1.0000000000e-01 2.5132741229e+01 1.7444641333e-04 5.0656217490e+11 4.5058075406e-01 1.0000000000e+00
1.4795005736e+00 1.4139971287e-05 1.2679802824e-03 3.1387401139e+02 4.1668504915e-01 8.7341153133e+02 1.8924452522e+03 1.0687122233e+01 2.5647961824e+01 1.0149863273e-01 1.0000000000e-01 2.5132741229e+01 2.0783653704e-04 4.7908548043e+11 4.7652174260e-01 1.0000000000e+00
1.6544845943e+00 1.4139971287e-05 1.4199849737e-03 2.9248418170e+02 3.9200600283e-01 8.3600030531e+02 1.6245033216e+03 1.2688621039e+01 3.2368435552e+01 1.0154800108e-01 1.0000000000e-01 2.5132741229e+01 4.1178012591e-04 4.4242767857e+11 4.9991635838e-01 1.0000000000e+00
1.8517296163e+00 1.4139971287e-05 1.5836767842e-03 2.7239111433e+02 3.6720220133e-01 8.0016641479e+02 1.6060640743e+03 1.4916127575e+01 4.0621018938e+01 1.0160696616e-01 1.0000000000e-01 2.5132741229e+01 4.0081387471e-04 4.0675505057e+11 5.2070584247e-01 1.0000000000e+00
2.0726825761e+00 1.4139971287e-05 1.7594885700e-03 2.5362978540e+02 3.4258747644e-01 7.6551661463e+02 1.5764643319e+03 1.7381603433e+01 5.0736248778e+01 1.0167698779e-01 1.0000000000e-01 2.5132741229e+01 3.9949005731e-04 3.6940579005e+11 5.3870277270e-01 1.0000000000e+00
2.3191698013e+00 1.4139971287e-05 1.9478531875e-03 2.3618451298e+02 3.1844081414e-01 7.3236005155e+02 1.5322183146e+03 2.0101316997e+01 6.3124185421e+01 1.0175970816e-01 1.0000000000e-01 2.5132741229e+01 4.1472067679e-04 3.3261030951e+11 5.5382002066e-01 1.0000000000e+00
2.5932656800e+00 1.4139971287e-05 2.1492034929e-03 2.2000777540e+02 2.9500109839e-01 7.0085593142e+02 1.4745188659e+03 2.3094614622e+01 7.8286537740e+01 1.0185697644e-01 1.0000000000e-01 2.5132741229e+01 4.4980155028e-04 2.9774888913e+11 5.6599361244e-01 1.0000000000e+00
2.8972930977e+00 1.4139971287e-05 2.3639723425e-03 2.0503751548e+02 2.7246427365e-01 6.7107513657e+02 1.4101555121e+03 2.6383999844e+01 9.6834713374e+01 1.0197086993e-01 1.0000000000e-01 2.5132741229e+01 5.0149585420e-04 2.6556970431e+11 5.7519081768e-01 1.0000000000e+00
3.2338036070e+00 1.4139971287e-05 2.5925925926e-03 1.9119413391e+02 2.5098263254e-01 6.4302660748e+02 1.3455014478e+03 2.9994995505e+01 1.1951024341e+02 1.0210371476e-01 1.0000000000e-01 2.5132741229e+01 5.6439871865e-04 2.3636776381e+11 5.8142082906e-01 1.0000000000e+00
3.6051031468e+00 1.4139971287e-05 2.8354970993e-03 1.7840648157e+02 2.3066617609e-01 6.1616671831e+02 1.0966162144e+03 3.3951390895e+01 1.4718842385e+02 1.0225810936e-01 1.0000000000e-01 2.5132741229e+01 1.3854045801e-03 2.0865881352e+11 5.8470477858e-01 1.0000000000e+00
4.0151355824e+00 1.4139971287e-05 3.0931187191e-03 1.6659296195e+02 2.1158509054e-01 5.9175760135e+02 1.0912998595e+03 3.8294376769e+01 1.8098806807e+02 1.0243692049e-01 1.0000000000e-01 2.5132741229e+01 1.2664913983e-03 1.8616999315e+11 5.8527590472e-01 1.0000000000e+00
4.4660643541e+00 1.4139971287e-05 3.3658903080e-03 1.5567703282e+02 1.9377414016e-01 5.6880717797e+02 1.1708862803e+03 4.3047956320e+01 2.2215532105e+02 1.0264333050e-01 1.0000000000e-01 2.5132741229e+01 7.9445871366e-04 1.6604647625e+11 5.8325462135e-01 1.0000000000e+00
4.9604292894e+00 1.4139971287e-05 3.6542447225e-03 1.4558488455e+02 1.7723708612e-01 5.4709397604e+02 1.0687708438e+03 4.8240800740e+01 2.7218231689e+02 1.0288081724e-01 1.0000000000e-01 2.5132741229e+01 1.1140932423e-03 1.4754754970e+11 5.7889563652e-01 1.0000000000e+00
5.5009626831e+00 1.4139971287e-05 3.9586148187e-03 1.3625011226e+02 1.6195195885e-01 5.2678787955e+02 1.0471948498e+03 5.3904446845e+01 3.3284220350e+02 1.0315315818e-01 1.0000000000e-01 2.5132741229e+01 1.0974508817e-03 1.3125156176e+11 5.7255240849e-01 1.0000000000e+00
6.0895571223e+00 1.4139971287e-05 4.2794334530e-03 1.2759862515e+02 1.4787636553e-01 5.0774095201e+02 1.0172651956e+03 6.0062797285e+01 4.0616901201e+02 1.0346442948e-01 1.0000000000e-01 2.5132741229e+01 1.1281000330e-03 1.1670987138e+11 5.6460666180e-01 1.0000000000e+00
6.7274833434e+00 1.4139971287e-05 4.6171334815e-03 1.1957914510e+02 1.3495254732e-01 4.8985761656e+02 9.8147039812e+02 6.6734304228e+01 4.9450199759e+02 1.0381898969e-01 1.0000000000e-01 2.5132741229e+01 1.1991217578e-03 1.0370671695e+11 5.5548450706e-01 1.0000000000e+00
7.4108026788e+00 1.4139971287e-05 4.9721477606e-03 1.1213561372e+02 1.2311204859e-01 4.7159042348e+02 7.3615733566e+02 7.3884512539e+01 6.0014038744e+02 1.0422147871e-01 1.0000000000e-01 2.5132741229e+01 4.4054373551e-03 9.0455753693e+10 5.4557091019e-01 1.0000000000e+00
8.1492888145e+00 1.4139971287e-05 5.3449091466e-03 1.0520973748e+02 1.1227968939e-01 4.5646927815e+02 7.3535945342e+02 8.1621460786e+01 7.2694768953e+02 1.0467671982e-01 1.0000000000e-01 2.5132741229e+01 3.9543258602e-03 8.0755462416e+10 5.3546221650e-01 1.0000000000e+00
8.9337872494e+00 1.4139971287e-05 5.7358504956e-03 9.8767434314e+01 1.0237723552e-01 4.4187600465e+02 7.3417393547e+02 8.9858440870e+01 8.7771896181e+02 1.0518983060e-01 1.0000000000e-01 2.5132741229e+01 3.5386025549e-03 7.1682565601e+10 5.2546684103e-01 1.0000000000e+00
9.7611221940e+00 1.4139971287e-05 6.1454046639e-03 9.2754801644e+01 9.3325973975e-02 4.2788959665e+02 7.3234015172e+02 9.8570670309e+01 1.0561976062e+03 1.0576609112e-01 1.0000000000e-01 2.5132741229e+01 3.1637913452e-03 6.3293488939e+10 5.1597412852e-01 1.0000000000e+00
1.0626521469e+01 1.4139971287e-05 6.5740045079e-03 8.7140050211e+01 8.5048999196e-02 4.1449304556e+02 7.2947193733e+02 1.0771687859e+02 1.2665272915e+03 1.0641095877e-01 1.0000000000e-01 2.5132741229e+01 2.8341693577e-03 5.5597111486e+10 5.0731650110e-01 1.0000000000e+00
1.1523640539e+01 1.4139971287e-05 7.0220828837e-03 8.1883192893e+01 7.7472822382e-02 4.0167585351e+02 7.2501244312e+02 1.1723908198e+02 1.5132930281e+03 1.0713004824e-01 1.0000000000e-01 2.5132741229e+01 2.5533416718e-03 4.8577012790e+10 4.9976483779e-01 1.0000000000e+00
1.2444661392e+01 1.4139971287e-05 7.4900726477e-03 7.6960011020e+01 7.0528538039e-02 3.8939907884e+02 7.1787432366e+02 1.2706306685e+02 1.8015837332e+03 1.0792911354e-01 1.0000000000e-01 2.5132741229e+01 2.3308876058e-03 4.2205146835e+10 4.9352848463e-01 1.0000000000e+00
1.3380469135e+01 1.4139971287e-05 7.9784066561e-03 7.2349133906e+01 6.4152635434e-02 3.7759703768e+02 7.0679582877e+02 1.3709964472e+02 2.1370851532e+03 1.0881403086e-01 1.0000000000e-01 2.5132741229e+01 2.1759631714e-03 3.6450988589e+10 4.8875925291e-01 1.0000000000e+00
1.4320890742e+01 1.4139971287e-05 8.4875177651e-03 6.8014316461e+01 5.8287497748e-02 3.6623348494e+02 6.9156351838e+02 1.4724655681e+02 2.5262116663e+03 1.0979078131e-01 1.0000000000e-01 2.5132741229e+01 2.0824393498e-03 3.1283928651e+10 4.8555810595e-01 1.0000000000e+00
1.5254988548e+01 1.4139971287e-05 9.0178388311e-03 6.3938593360e+01 5.2881651812e-02 3.5524715655e+02 6.7239668715e+02 1.5739099874e+02 2.9762874900e+03 1.1086543242e-01 1.0000000000e-01 2.5132741229e+01 2.0434939238e-03 2.6674158344e+10 4.8398322314e-01 1.0000000000e+00
1.6171401265e+01 1.4139971287e-05 9.5698027103e-03 6.0097738722e+01 4.7889866785e-02 3.4461384106e+02 6.5157465874e+02 1.6741274280e+02 3.4957863540e+03 1.1204411788e-01 1.0000000000e-01 2.5132741229e+01 2.0254360218e-03 2.2591547543e+10 4.8405816379e-01 1.0000000000e+00
1.7058708027e+01 1.4139971287e-05 1.0143842259e-02 5.6488695473e+01 4.3273050053e-02 3.3430090561e+02 6.3094011411e+02 1.7718764909e+02 4.0946420202e+03 1.1333301517e-01 1.0000000000e-01 2.5132741229e+01 2.0014113719e-03 1.9005042171e+10 4.8577921050e-01 1.0000000000e+00
1.7905801183e+01 1.4139971287e-05 1.0740390333e-02 5.3076775902e+01 3.8998021561e-02 3.2427372018e+02 6.0995637074e+02 1.8659145755e+02 4.7846390683e+03 1.1473832149e-01 1.0000000000e-01 2.5132741229e+01 1.9805103254e-03 1.5881092442e+10 4.8912132919e-01 1.0000000000e+00
1.8702252100e+01 1.4139971287e-05 1.1359879790e-02 4.9866810764e+01 3.5037168215e-02 3.1450753978e+02 5.9000147741e+02 1.9550372673e+02 5.5798951998e+03 1.1626622835e-01 1.0000000000e-01 2.5132741229e+01 1.9418083140e-03 1.3184553180e+10 4.9404259965e-01 1.0000000000e+00
1.9438639725e+01 1.4139971287e-05 1.2002743484e-02 4.6831819927e+01 3.1367923967e-02 3.0500491675e+02 5.7194919528e+02 2.0381160549e+02 6.4974528028e+03 1.1792289572e-01 1.0000000000e-01 2.5132741229e+01 1.8714098906e-03 1.0878050709e+10 5.0048717575e-01 1.0000000000e+00
2.0106826851e+01 1.4139971287e-05 1.2669414273e-02 4.3960519612e+01 2.7972191756e-02 2.9575461059e+02 5.5153560366e+02 2.1141326579e+02 7.5579799979e+03 1.1971442660e-01 1.0000000000e-01 2.5132741229e+01 1.8408641495e-03 8.9228805958e+09 5.0838711296e-01 1.0000000000e+00
2.0700195757e+01 1.4139971287e-05 1.3360325013e-02 4.1257149347e+01 2.4835607583e-02 2.8673127065e+02 5.3657623097e+02 2.1822110905e+02 8.7866225269e+03 1.2164684283e-01 1.0000000000e-01 2.5132741229e+01 1.7234618083e-03 7.2804199678e+09 5.1766345580e-01 1.0000000000e+00
2.1213761384e+01 1.4139971287e-05 1.4075908560e-02 3.8699163202e+01 2.1946744040e-02 2.7795670742e+02 5.1776061732e+02 2.2416377211e+02 1.0213987629e+04 1.2372606304e-01 1.0000000000e-01 2.5132741229e+01 1.6729937384e-03 5.9119860884e+09 5.2822699155e-01 1.0000000000e+00
2.1644275058e+01 1.4139971287e-05 1.4816597770e-02 3.6274815951e+01 1.9296265171e-02 2.6943389866e+02 5.0123450074e+02 2.2918815940e+02 1.1877332601e+04 1.2595788345e-01 1.0000000000e-01 2.5132741229e+01 1.5911443285e-03 4.7811838428e+09 5.3997911461e-01 1.0000000000e+00
2.1990193284e+01 1.4139971287e-05 1.5582825500e-02 3.3995694198e+01 1.6876073984e-02 2.6115966474e+02 4.8635975279e+02 2.3325999765e+02 1.3821934999e+04 1.2834796221e-01 1.0000000000e-01 2.5132741229e+01 1.4910293721e-03 3.8536373921e+09 5.5281305951e-01 1.0000000000e+00
2.2251612858e+01 1.4139971287e-05 1.6375024606e-02 3.1836000265e+01 1.4678516553e-02 2.5313776932e+02 4.7508928224e+02 2.3636399857e+02 1.6102717037e+04 1.3090180761e-01 1.0000000000e-01 2.5132741229e+01 1.3476872413e-03 3.0979065396e+09 5.6661574628e-01 1.0000000000e+00
2.2430125688e+01 1.4139971287e-05 1.7193627944e-02 2.9795777412e+01 1.2695697474e-02 2.4538300748e+02 4.6212203393e+02 2.3850302235e+02 1.8786129935e+04 1.3362477067e-01 1.0000000000e-01 2.5132741229e+01 1.2418881876e-03 2.4858818352e+09 5.8127027422e-01 1.0000000000e+00
2.2528659422e+01 1.4139971287e-05 1.8039068370e-02 2.7870447237e+01 1.0918956348e-02 2.3789080082e+02 4.4699567571e+02 2.3969696116e+02 2.1952369211e+04 1.3652204227e-01 1.0000000000e-01 2.5132741229e+01 1.1756752034e-03 1.9926520214e+09 5.9665898651e-01 1.0000000000e+00
2.2551268136e+01 1.4139971287e-05 1.8911778740e-02 2.6056916613e+01 9.3385037561e-03 2.3065807065e+02 4.3204019646e+02 2.3998087970e+02 2.5698001089e+04 1.3959865484e-01 1.0000000000e-01 2.5132741229e+01 1.1170059005e-03 1.5970095021e+09 6.1266690144e-01 1.0000000000e+00
2.2502919201e+01 1.4139971287e-05 1.9812191912e-02 2.4348696466e+01 7.9432980403e-03 2.2372258336e+02 4.2324416160e+02 2.3940293386e+02 3.0138984166e+04 1.4285948879e-01 1.0000000000e-01 2.5132741229e+01 9.9288443698e-04 1.2808156697e+09 6.2918519872e-01 1.0000000000e+00
2.2389237332e+01 1.4139971287e-05 2.0740740741e-02 2.2740984881e+01 6.7210782623e-03 2.1706481407e+02 4.1391370095e+02 2.3802158140e+02 3.5414195775e+04 1.4630928321e-01 1.0000000000e-01 2.5132741229e+01 8.9153582052e-04 1.0287801980e+09 6.4611443737e-01 1.0000000000e+00
2.2216319120e+01 1.4139971287e-05 2.1697858083e-02 2.1230753621e+01 5.6585614992e-03 2.1071125261e+02 3.9948300041e+02 2.3590347003e+02 4.1689653821e+04 1.4995265099e-01 1.0000000000e-01 2.5132741229e+01 8.5711854412e-04 8.2825350576e+08 6.6336720165e-01 1.0000000000e+00
2.1990566322e+01 1.4139971287e-05 2.2683976795e-02 1.9811391042e+01 4.7417577548e-03 2.0464052109e+02 3.9404721766e+02 2.3312140707e+02 4.9163499934e+04 1.5379409763e-01 1.0000000000e-01 2.5132741229e+01 7.4137708759e-04 6.6897895129e+08 6.8086993309e-01 1.0000000000e+00
2.1718424654e+01 1.4139971287e-05 2.3699529733e-02 1.8479054168e+01 3.9563412519e-03 1.9886354278e+02 3.8305775289e+02 2.2975102237e+02 5.8071588809e+04 1.5783804357e-01 1.0000000000e-01 2.5132741229e+01 6.9247609147e-04 5.4245689775e+08 6.9856382381e-01 1.0000000000e+00
2.1406332425e+01 1.4139971287e-05 2.4744949753e-02 1.7231313202e+01 3.2880267248e-03 1.9339266856e+02 3.7485512230e+02 2.2586992133e+02 6.8694673198e+04 1.6208884948e-01 1.0000000000e-01 2.5132741229e+01 6.2864328178e-04 4.4194004880e+08 7.1640478673e-01 1.0000000000e+00
2.1060530806e+01 1.4139971287e-05 2.5820669711e-02 1.6069711100e+01 2.7229387172e-03 1.8822939812e+02 3.6427263789e+02 2.2155505305e+02 8.1366154752e+04 1.6655084394e-01 1.0000000000e-01 2.5132741229e+01 5.9439086035e-04 3.6208760291e+08 7.3436258022e-01 1.0000000000e+00
2.0687027819e+01 1.4139971287e-05 2.6927122464e-02 1.4973425144e+01 2.2478987987e-03 1.8335295201e+02 3.5985394555e+02 2.1688194819e+02 9.6482078428e+04 1.7122835314e-01 1.0000000000e-01 2.5132741229e+01 5.2079962432e-04 2.9849677972e+08 7.5241928054e-01 1.0000000000e+00
2.0291456234e+01 1.4139971287e-05 2.8064740869e-02 1.3952484558e+01 1.8506560266e-03 1.7878811128e+02 3.5271977721e+02 2.1192261033e+02 1.1451215530e+05 1.7612573197e-01 1.0000000000e-01 2.5132741229e+01 4.7784938991e-04 2.4779211333e+08 7.7056731524e-01 1.0000000000e+00
1.9879100373e+01 1.4139971287e-05 2.9233957780e-02 1.3002195578e+01 1.5200311256e-03 1.7451541591e+02 3.4728054805e+02 2.0674553064e+02 1.3601401126e+05 1.8124739627e-01 1.0000000000e-01 2.5132741229e+01 4.3212300752e-04 2.0732497501e+08 7.8880727407e-01 1.0000000000e+00
1.9454824391e+01 1.4139971287e-05 3.0435206055e-02 1.2113956575e+01 1.2459957739e-03 1.7055581120e+02 3.4261216331e+02 2.0141448478e+02 1.6164941246e+05 1.8659785567e-01 1.0000000000e-01 2.5132741229e+01 3.9006624953e-04 1.7490473426e+08 8.0714568455e-01 1.0000000000e+00
1.9023069675e+01 1.4139971287e-05 3.1668918550e-02 1.1287234003e+01 1.0196891314e-03 1.6687918784e+02 3.3605612108e+02 1.9598822916e+02 1.9220390130e+05 1.9218174693e-01 1.0000000000e-01 2.5132741229e+01 3.6568505049e-04 1.4887361181e+08 8.2559291714e-01 1.0000000000e+00
1.8587881501e+01 1.4139971287e-05 3.2935528121e-02 1.0522078333e+01 8.3338283428e-04 1.6351517206e+02 3.3363714534e+02 1.9052060417e+02 2.2861114525e+05 1.9800386748e-01 1.0000000000e-01 2.5132741229e+01 3.2586283636e-04 1.2794658479e+08 8.4416132034e-01 1.0000000000e+00
1.8152861956e+01 1.4139971287e-05 3.4235467624e-02 9.8012142039e+00 6.8041140084e-04 1.6043170784e+02 3.2569558466e+02 1.8505974822e+02 2.7198213902e+05 2.0406920908e-01 1.0000000000e-01 2.5132741229e+01 3.1909055080e-04 1.1107741959e+08 8.6286363162e-01 1.0000000000e+00
1.7721289657e+01 1.4139971287e-05 3.5569169916e-02 9.1367040861e+00 5.5509312752e-04 1.5765562388e+02 3.2588751708e+02 1.7964945416e+02 3.2363840455e+05 2.1038299160e-01 1.0000000000e-01 2.5132741229e+01 2.7930995310e-04 9.7513465622e+07 8.8171171109e-01 1.0000000000e+00
1.7296003301e+01 1.4139971287e-05 3.6937067852e-02 8.5143873758e+00 4.5261131602e-04 1.5517275959e+02 3.1841366009e+02 1.7432758984e+02 3.8515959206e+05 2.1695069683e-01 1.0000000000e-01 2.5132741229e+01 2.7832081194e-04 8.6529089649e+07 9.0071556031e-01 1.0000000000e+00
1.6879605074e+01 1.4139971287e-05 3.8339594290e-02 7.9391669297e+00 3.6892894658e-04 1.5297325158e+02 3.1974328597e+02 1.6912857812e+02 4.5843130416e+05 2.2377810247e-01 1.0000000000e-01 2.5132741229e+01 2.4477130663e-04 7.7699181135e+07 9.1988263919e-01 1.0000000000e+00
1.6474299541e+01 1.4139971287e-05 3.9777182085e-02 7.4067311179e+00 3.0067387633e-04 1.5108233513e+02 3.1364398810e+02 1.6408132664e+02 5.4571194757e+05 2.3087131652e-01 1.0000000000e-01 2.5132741229e+01 2.4502193367e-04 7.0634192161e+07 9.3921739792e-01 1.0000000000e+00
1.6082124132e+01 1.4139971287e-05 4.1250264094e-02 6.9039215384e+00 2.4504706586e-04 1.4947204234e+02 3.1537086794e+02 1.5921209498e+02 6.4972047074e+05 2.3823681200e-01 1.0000000000e-01 2.5132741229e+01 2.1936255183e-04 6.5002233625e+07 9.5872102266e-01 1.0000000000e+00
1.5704785427e+01 1.4139971287e-05 4.2759273172e-02 6.4420075514e+00 1.9974090481e-04 1.4815368582e+02 3.1098113129e+02 1.5454244929e+02 7.7371457510e+05 2.4588146246e-01 1.0000000000e-01 2.5132741229e+01 2.1934647510e-04 6.0596924138e+07 9.7839134101e-01 1.0000000000e+00
1.5343874502e+01 1.4139971287e-05 4.4304642177e-02 6.0109094605e+00 1.6285386285e-04 1.4713195212e+02 3.1267638771e+02 1.5009196437e+02 9.2163588714e+05 2.5381257837e-01 1.0000000000e-01 2.5132741229e+01 2.0162815180e-04 5.7237688042e+07 9.9822283647e-01 1.0000000000e+00
1.5000731961e+01 1.4139971287e-05 4.5886803965e-02 5.6103749127e+00 1.3282498016e-04 1.4639177939e+02 3.1137509745e+02 1.4587657840e+02 1.0982616239e+06 2.6203794460e-01 1.0000000000e-01 2.5132741229e+01 1.9700248189e-04 5.4770749343e+07 1.0182067663e+00 1.0000000000e+00
1.4676587727e+01 1.4139971287e-05 4.7506191390e-02 5.2390556225e+00 1.0838010739e-04 1.4593186259e+02 3.0943855560e+02 1.4191036903e+02 1.3093765308e+06 2.7056585946e-01 1.0000000000e-01 2.5132741229e+01 1.9710093911e-04 5.3114411018e+07 1.0383313386e+00 1.0000000000e+00
1.4372554192e+01 1.4139971287e-05 4.9163237311e-02 4.8918756911e+00 8.8477945651e-05 1.4577664392e+02 3.1080426074e+02 1.3820551375e+02 1.5620334845e+06 2.7940517544e-01 1.0000000000e-01 2.5132741229e+01 1.8948540671e-04 5.2199477690e+07 1.0585819302e+00 1.0000000000e+00
1.4089603691e+01 1.4139971287e-05 5.0858374584e-02 4.5697219589e+00 7.2269502727e-05 1.4589747771e+02 3.1195873207e+02 1.3477207221e+02 1.8648540135e+06 2.8856534200e-01 1.0000000000e-01 2.5132741229e+01 1.8526887382e-04 5.1993358107e+07 1.0789413296e+00 1.0000000000e+00
1.3828630002e+01 1.4139971287e-05 5.2592036063e-02 4.2678501911e+00 5.9065134697e-05 1.4630440039e+02 3.1313349978e+02 1.3161880133e+02 2.2283670732e+06 2.9805645085e-01 1.0000000000e-01 2.5132741229e+01 1.8345794620e-04 5.2451170157e+07 1.0993899902e+00 1.0000000000e+00
1.3590435742e+01 1.4139971287e-05 5.4364654606e-02 3.9912858157e+00 4.8302950764e-05 1.4697286163e+02 3.1318177850e+02 1.2875306546e+02 2.6655320932e+06 3.0788928401e-01 1.0000000000e-01 2.5132741229e+01 1.8730152380e-04 5.3602163156e+07 1.1199063040e+00 1.0000000000e+00
1.3375765560e+01 1.4139971287e-05 5.6176663070e-02 3.7295453715e+00 3.9526505038e-05 1.4790718749e+02 3.1585852193e+02 1.2618130422e+02 3.1923213070e+06 3.1807536504e-01 1.0000000000e-01 2.5132741229e+01 1.8574209560e-04 5.5455485353e+07 1.1404668418e+00 1.0000000000e+00
1.3185230243e+01 1.4139971287e-05 5.8028494309e-02 3.4943921095e+00 3.2365059569e-05 1.4910436053e+02 3.1509178364e+02 1.2390819199e+02 3.8284555518e+06 3.2862701394e-01 1.0000000000e-01 2.5132741229e+01 1.9653581315e-04 5.7976804574e+07 1.1610466123e+00 1.0000000000e+00
1.3019426048e+01 1.4139971287e-05 5.9920581182e-02 3.2656594267e+00 2.6518259210e-05 1.5054421417e+02 3.1933722489e+02 1.2193814092e+02 4.5982709480e+06 3.3955740618e-01 1.0000000000e-01 2.5132741229e+01 1.9432467470e-04 6.1294478564e+07 1.1816193106e+00 1.0000000000e+00
1.2878734775e+01 1.4139971287e-05 6.1853356543e-02 3.0531566415e+00 2.1741723571e-05 1.5220702521e+02 3.1937574837e+02 1.2027298945e+02 5.5318976462e+06 3.5088063627e-01 1.0000000000e-01 2.5132741229e+01 2.0740646300e-04 6.5447957764e+07 1.2021575287e+00 1.0000000000e+00
