# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
9.0856144206e+00 0.0000000000e+00 5.2592036063e-02 1.4766250610e-10 0.0000000000e+00 1.1256312119e+02 2.6350373493e+02 9.5003845093e+01 inf 1.4453161616e-01 1.0000000000e-01 2.5132741229e+00 1.0671930441e-04 1.2877275917e+07 2.1990548931e+00 1.0000000000e+00
9.0302589015e+00 0.0000000000e+00 5.4364654606e-02 1.4766250610e-10 0.0000000000e+00 1.1005285859e+02 2.5885236598e+02 9.4323618815e+01 inf 1.4709134824e-01 1.0000000000e-01 2.5132741229e+00 9.9834086214e-05 1.1020169896e+07 2.1782066598e+00 1.0000000000e+00
8.9654223870e+00 0.0000000000e+00 5.6176663070e-02 1.4766250610e-10 0.0000000000e+00 1.0763119349e+02 2.5440772455e+02 9.3523633064e+01 inf 1.4977969586e-01 1.0000000000e-01 2.5132741229e+00 9.3302484387e-05 9.4448489615e+06 2.1586533396e+00 1.0000000000e+00
8.8916133352e+00 0.0000000000e+00 5.8028494309e-02 1.4766250610e-10 0.0000000000e+00 1.0529812589e+02 2.5015504437e+02 9.2609421750e+01 inf 1.5260206352e-01 1.0000000000e-01 2.5132741229e+00 8.7161555831e-05 8.1088474279e+06 2.1403619895e+00 1.0000000000e+00
8.8093791855e+00 0.0000000000e+00 5.9920581182e-02 1.4766250610e-10 0.0000000000e+00 1.0306842205e+02 2.4609432546e+02 9.1587164337e+01 inf 1.5556410028e-01 1.0000000000e-01 2.5132741229e+00 8.1371228618e-05 6.9758924270e+06 2.1232953396e+00 1.0000000000e+00
8.7192989700e+00 0.0000000000e+00 6.1853356543e-02 1.4766250610e-10 0.0000000000e+00 1.0091254946e+02 2.4222556780e+02 9.0463598681e+01 inf 1.5867172357e-01 1.0000000000e-01 2.5132741229e+00 7.5936578139e-05 6.0150471361e+06 2.1074123257e+00 1.0000000000e+00
8.6219760296e+00 0.0000000000e+00 6.3827253249e-02 1.4766250610e-10 0.0000000000e+00 9.8860040624e+01 2.3853400514e+02 8.9245930678e+01 inf 1.6193114571e-01 1.0000000000e-01 2.5132741229e+00 7.0885896643e-05 5.1999774205e+06 2.0926686215e+00 1.0000000000e+00
8.5180309994e+00 0.0000000000e+00 6.5842704156e-02 1.4766250610e-10 0.0000000000e+00 9.6896129293e+01 2.3503440375e+02 8.7941743052e+01 inf 1.6534890288e-01 1.0000000000e-01 2.5132741229e+00 6.6170625520e-05 4.5083177934e+06 2.0790171635e+00 1.0000000000e+00
8.4080951631e+00 0.0000000000e+00 6.7900142121e-02 1.4766250610e-10 0.0000000000e+00 9.5020815465e+01 2.3171199736e+02 8.6558905024e+01 inf 1.6893188707e-01 1.0000000000e-01 2.5132741229e+00 6.1807252309e-05 3.9210905867e+06 2.0664086211e+00 1.0000000000e+00
8.2928043164e+00 0.0000000000e+00 7.0000000000e-02 1.4766250610e-10 0.0000000000e+00 9.3234099142e+01 2.2855201973e+02 8.5105485015e+01 inf 1.7268738093e-01 1.0000000000e-01 2.5132741229e+00 5.7777367344e-05 3.4222271397e+06 2.0547918693e+00 1.0000000000e+00
6.7100523408e-01 5.1530507606e-09 0.0000000000e+00 7.3832729675e+02 6.7749978338e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+00 1.0949136586e-01 2.2809813046e+12 0.0000000000e+00 1.0000000000e+00
9.8812474423e-01 5.1530507606e-09 7.2142710649e-08 1.4456215514e+03 9.9801506598e-01 1.4797020434e+03 3.1993352907e+03 2.3716232842e-07 2.3763401626e-07 1.0015621912e-01 1.0000000000e-01 2.5132741229e+00 1.1097604635e-03 3.5326092411e+13 5.2363154979e-04 1.0000000000e+00
9.8812399611e-01 5.1530507606e-09 5.7714168519e-07 1.4456206790e+03 9.9801282825e-01 1.4797011565e+03 3.1993048713e+03 1.5178380960e-05 1.5208603067e-05 1.0015621920e-01 1.0000000000e-01 2.5132741229e+00 1.1076733658e-03 3.5257964689e+13 4.1890512158e-03 1.0000000000e+00
9.8811609252e-01 5.1530507606e-09 1.9478531875e-06 1.4456096908e+03 9.9798904073e-01 1.4797049346e+03 3.1993086494e+03 1.7289027911e-04 1.7323865499e-04 1.0015622005e-01 1.0000000000e-01 2.5132741229e+00 1.1083208040e-03 3.5278715235e+13 1.4138006016e-02 1.0000000000e+00
9.8807608463e-01 5.1530507606e-09 4.6171334815e-06 1.4455467828e+03 9.9786791002e-01 1.4797010916e+03 3.1993048064e+03 9.7138345466e-04 9.7345895675e-04 1.0015622436e-01 1.0000000000e-01 2.5132741229e+00 1.1094511515e-03 3.5314549681e+13 3.3511808389e-02 1.0000000000e+00
9.8793915888e-01 5.1530507606e-09 9.0178388311e-06 1.4453351741e+03 9.9745361661e-01 1.4796962248e+03 3.1993442384e+03 3.7051746514e-03 3.7146335325e-03 1.0015623911e-01 1.0000000000e-01 2.5132741229e+00 1.1083112665e-03 3.5279642195e+13 6.5449392411e-02 1.0000000000e+00
9.8757114503e-01 5.1530507606e-09 1.5582825500e-05 1.4447674593e+03 9.9633952042e-01 1.4796600951e+03 3.1993524074e+03 1.1060705626e-02 1.1101341861e-02 1.0015627881e-01 1.0000000000e-01 2.5132741229e+00 1.1053792924e-03 3.5187503065e+13 1.1308092800e-01 1.0000000000e+00
9.8673209804e-01 5.1530507606e-09 2.4744949753e-05 1.4434643738e+03 9.9379478710e-01 1.4795973602e+03 3.1994521012e+03 2.7874313411e-02 2.8048359453e-02 1.0015636963e-01 1.0000000000e-01 2.5132741229e+00 1.0979545811e-03 3.4956598926e+13 1.7951155526e-01 1.0000000000e+00
9.8503681882e-01 5.1530507606e-09 3.6937067852e-05 1.4408063621e+03 9.8863424410e-01 1.4794643774e+03 3.1996292097e+03 6.2033655508e-02 6.2746820554e-02 1.0015655448e-01 1.0000000000e-01 2.5132741229e+00 1.0822174314e-03 3.4465100477e+13 2.6778635623e-01 1.0000000000e+00
9.8192197050e-01 5.1530507606e-09 5.2592036063e-05 1.4358314984e+03 9.7908392914e-01 1.4791999476e+03 3.1920111871e+03 1.2547451360e-01 1.2815501293e-01 1.0015689902e-01 1.0000000000e-01 2.5132741229e+00 1.0719604571e-03 3.3734043237e+13 3.8082305830e-01 1.0000000000e+00
9.7664112092e-01 5.1530507606e-09 7.2142710649e-05 1.4271189779e+03 9.6267702970e-01 1.4787122287e+03 3.1923946770e+03 2.3516768867e-01 2.4428513553e-01 1.0015749854e-01 1.0000000000e-01 2.5132741229e+00 1.0297643140e-03 3.2424874234e+13 5.2129457834e-01 1.0000000000e+00
9.6832988032e-01 5.1530507606e-09 9.6021947874e-05 1.4126267681e+03 9.3624165354e-01 1.4778197502e+03 3.1928016285e+03 4.1388657430e-01 4.4207237815e-01 1.0015848585e-01 1.0000000000e-01 2.5132741229e+00 9.6541045356e-04 3.0418540265e+13 6.9143263338e-01 1.0000000000e+00
9.5621636648e-01 5.1530507606e-09 1.2466260400e-04 1.3895062012e+03 8.9609621089e-01 1.4762283622e+03 3.1928640606e+03 6.9037622947e-01 7.7042645765e-01 1.0016003990e-01 1.0000000000e-01 2.5132741229e+00 8.6935222354e-04 2.7394002759e+13 8.9272072088e-01 1.0000000000e+00
9.4009120424e-01 5.1530507606e-09 1.5849753530e-04 1.3539793954e+03 8.3863284157e-01 1.4733497365e+03 3.1915063587e+03 1.0982895722e+00 1.3096190821e+00 1.0016239501e-01 1.0000000000e-01 2.5132741229e+00 7.4860295023e-04 2.3539479383e+13 1.1254316961e+00 1.0000000000e+00
9.2115018234e-01 5.1530507606e-09 1.9795959802e-04 1.3014880494e+03 7.6149393535e-01 1.4681399394e+03 3.1866657178e+03 1.6729475207e+00 2.1969282263e+00 1.0016584963e-01 1.0000000000e-01 2.5132741229e+00 6.0545931664e-04 1.8894050849e+13 1.3879725203e+00 1.0000000000e+00
9.0312539098e-01 5.1530507606e-09 2.4348164844e-04 1.2277645222e+03 6.6537582758e-01 1.4587824841e+03 3.1737643625e+03 2.4448095441e+00 3.6743287670e+00 1.0017077257e-01 1.0000000000e-01 2.5132741229e+00 4.6520303050e-04 1.4225997879e+13 1.6760438506e+00 1.0000000000e+00
8.9296901292e-01 5.1530507606e-09 2.9549654282e-04 1.1313439844e+03 5.5576182250e-01 1.4424983884e+03 3.1518247928e+03 3.4291357222e+00 6.1701534423e+00 1.0017760202e-01 1.0000000000e-01 2.5132741229e+00 3.4809842520e-04 1.0281819426e+13 1.9817774886e+00 1.0000000000e+00
8.9951693058e-01 5.1530507606e-09 3.5443713742e-04 1.0166929673e+03 4.4279389796e-01 1.4158394587e+03 3.0964602719e+03 4.6139061294e+00 1.0419985801e+01 1.0018683027e-01 1.0000000000e-01 2.5132741229e+00 2.8106346799e-04 7.5980096327e+12 2.2933638255e+00 1.0000000000e+00
9.2947777937e-01 5.1530507606e-09 4.2073628850e-04 8.9427415252e+02 3.3789240170e-01 1.3761116618e+03 3.0069111454e+03 5.9531684492e+00 1.7618533057e+01 1.0019896681e-01 1.0000000000e-01 2.5132741229e+00 2.5774996522e-04 6.0167110642e+12 2.5961711022e+00 1.0000000000e+00
9.8371501572e-01 5.1530507606e-09 4.9482685234e-04 7.7571546493e+02 2.4914363748e-01 1.3234104375e+03 2.8886773009e+03 7.3755298606e+00 2.9603524839e+01 1.0021448342e-01 1.0000000000e-01 2.5132741229e+00 2.6169051513e-04 4.9986287744e+12 2.8759793902e+00 1.0000000000e+00
1.0576472362e+00 5.1530507606e-09 5.7714168519e-04 6.6870020002e+02 1.7932415008e-01 1.2610187819e+03 2.7477144258e+03 8.8077178949e+00 4.9116183688e+01 1.0023376324e-01 1.0000000000e-01 2.5132741229e+00 2.7933745881e-04 4.1548594292e+12 3.1228194119e+00 1.0000000000e+00
1.1447496581e+00 5.1530507606e-09 6.6811364332e-04 5.7604272729e+02 1.2714630910e-01 1.1937592602e+03 2.5960214831e+03 1.0197266861e+01 8.0201045030e+01 1.0025708109e-01 1.0000000000e-01 2.5132741229e+00 3.0023716467e-04 3.3618283095e+12 3.3325835716e+00 1.0000000000e+00
1.2394683957e+00 5.1530507606e-09 7.6817558299e-04 4.9745566724e+02 8.9453280565e-02 1.1258629656e+03 2.3588448915e+03 1.1519926868e+01 1.2878149125e+02 1.0028461855e-01 1.0000000000e-01 2.5132741229e+00 3.8153043500e-04 2.6459625273e+12 3.5058801164e+00 1.0000000000e+00
1.3382221179e+00 5.1530507606e-09 8.7776036047e-04 4.3135095576e+02 6.2790077602e-02 1.0603636704e+03 2.2993997591e+03 1.2774131087e+01 2.0344187450e+02 1.0031649565e-01 1.0000000000e-01 2.5132741229e+00 3.3497752194e-04 2.0448411572e+12 3.6461639741e+00 1.0000000000e+00
1.4390574591e+00 5.1530507606e-09 9.9730083201e-04 3.7583294659e+02 4.4148327432e-02 9.9862908415e+02 2.1558749107e+03 1.3970174517e+01 3.1643723170e+02 1.0035280380e-01 1.0000000000e-01 2.5132741229e+00 3.5296757428e-04 1.5610261233e+12 3.7577642690e+00 1.0000000000e+00
1.5411524155e+00 5.1530507606e-09 1.1272298539e-03 3.2911862939e+02 3.1179986952e-02 9.4131258459e+02 2.0359938073e+03 1.5123135280e+01 4.8502699195e+02 1.0039362870e-01 1.0000000000e-01 2.5132741229e+00 3.5719297547e-04 1.1867401028e+12 3.8452809995e+00 1.0000000000e+00
1.6442789878e+00 5.1530507606e-09 1.2679802824e-03 2.8965716571e+02 2.2160860690e-02 8.8848766411e+02 1.9228339868e+03 1.6247860232e+01 7.3317821267e+02 1.0043906656e-01 1.0000000000e-01 2.5132741229e+00 3.6156267139e-04 9.0253997456e+11 3.9129093436e+00 1.0000000000e+00
1.7484090466e+00 5.1530507606e-09 1.4199849737e-03 2.5617202472e+02 1.5869333439e-02 8.3963085624e+02 1.6285768601e+03 1.7356220953e+01 1.0936956502e+03 1.0048923424e-01 1.0000000000e-01 2.5132741229e+00 6.3004571138e-04 6.8547335877e+11 3.9640712683e+00 1.0000000000e+00
1.8539563567e+00 5.1530507606e-09 1.5836767842e-03 2.2761234399e+02 1.1457346399e-02 7.9528606802e+02 1.6077694753e+03 1.8460832037e+01 1.6112659419e+03 1.0054426682e-01 1.0000000000e-01 2.5132741229e+00 5.1681555450e-04 5.2726657778e+11 4.0023962060e+00 1.0000000000e+00
1.9609433443e+00 5.1530507606e-09 1.7594885700e-03 2.0312459386e+02 8.3425700844e-03 7.5443731222e+02 1.5745548711e+03 1.9567748204e+01 2.3455299753e+03 1.0060433133e-01 1.0000000000e-01 2.5132741229e+00 4.4340193976e-04 4.0753141585e+11 4.0299367690e+00 1.0000000000e+00
2.0695788587e+00 5.1530507606e-09 1.9478531875e-03 1.8201747875e+02 6.1268111287e-03 7.1680676267e+02 1.5262926211e+03 2.0683081151e+01 3.3758313609e+03 1.0066961688e-01 1.0000000000e-01 2.5132741229e+00 4.0280306411e-04 3.1685204313e+11 4.0487321189e+00 1.0000000000e+00
2.1800351749e+00 5.1530507606e-09 2.1492034929e-03 1.6372998928e+02 4.5377779116e-03 6.8209918811e+02 1.4667925118e+03 2.1811336068e+01 4.8066116263e+03 1.0074033763e-01 1.0000000000e-01 2.5132741229e+00 3.8451852044e-04 2.4793576680e+11 4.0603873788e+00 1.0000000000e+00
2.2924519349e+00 5.1530507606e-09 2.3639723425e-03 1.4781084635e+02 3.3887095972e-03 6.5002576701e+02 1.4031340806e+03 2.2955851243e+01 6.7742161388e+03 1.0081673208e-01 1.0000000000e-01 2.5132741229e+00 3.7809257705e-04 1.9527722293e+11 4.0661615019e+00 1.0000000000e+00
2.4069422126e+00 5.1530507606e-09 2.5925925926e-03 1.3388826201e+02 2.5508560586e-03 6.2033282702e+02 1.3409849218e+03 2.4119131523e+01 9.4553087155e+03 1.0089906256e-01 1.0000000000e-01 2.5132741229e+00 3.7588378005e-04 1.5479397485e+11 4.0670408029e+00 1.0000000000e+00
2.5235976428e+00 5.1530507606e-09 2.8354970993e-03 1.2165662246e+02 1.9349012514e-03 5.9275905308e+02 1.2818409040e+03 2.5303083984e+01 1.3077196558e+04 1.0098761495e-01 1.0000000000e-01 2.5132741229e+00 3.7565861832e-04 1.2346562211e+11 4.0637969891e+00 1.0000000000e+00
2.6424934136e+00 5.1530507606e-09 3.0931187191e-03 1.1086520425e+02 1.4784450413e-03 5.6712755301e+02 1.2265587728e+03 2.6509192247e+01 1.7930454976e+04 1.0108269872e-01 1.0000000000e-01 2.5132741229e+00 3.7575860940e-04 9.9062285029e+10 4.0570351083e+00 1.0000000000e+00
2.7636116925e+00 5.1530507606e-09 3.3658903080e-03 1.0131188713e+02 1.1375631082e-03 5.4311809096e+02 1.0790296244e+03 2.7737824475e+01 2.4383547845e+04 1.0118464915e-01 1.0000000000e-01 2.5132741229e+00 5.7373260333e-04 7.9699193329e+10 4.0471041125e+00 1.0000000000e+00
2.8872061277e+00 5.1530507606e-09 3.6542447225e-03 9.2810348126e+01 8.8108470203e-04 5.2086915822e+02 1.0656404420e+03 2.8991981184e+01 3.2904874091e+04 1.0129381956e-01 1.0000000000e-01 2.5132741229e+00 4.9606718417e-04 6.4740966533e+10 4.0346939503e+00 1.0000000000e+00
3.0131756320e+00 5.1530507606e-09 3.9586148187e-03 8.5232204487e+01 6.8673393229e-04 5.0003093595e+02 1.0467365985e+03 3.0270993105e+01 4.4079652514e+04 1.0141059675e-01 1.0000000000e-01 2.5132741229e+00 4.4264149538e-04 5.2822220510e+10 4.0198748699e+00 1.0000000000e+00
3.1415743494e+00 5.1530507606e-09 4.2794334530e-03 7.8439743627e+01 5.3844747852e-04 4.8048042014e+02 1.0393387070e+03 3.1575710535e+01 5.8642136503e+04 1.0153539033e-01 1.0000000000e-01 2.5132741229e+00 3.7594803074e-04 4.3301307419e+10 4.0029080109e+00 1.0000000000e+00
3.2724142002e+00 5.1530507606e-09 4.6171334815e-03 7.2343704713e+01 4.2457012550e-04 4.6211364139e+02 9.9177905077e+02 3.2906521969e+01 7.7505504962e+04 1.0166863866e-01 1.0000000000e-01 2.5132741229e+00 3.9091500578e-04 3.5624339470e+10 3.9839511076e+00 1.0000000000e+00
3.4057428256e+00 5.1530507606e-09 4.9721477606e-03 6.6853291166e+01 3.3657090013e-04 4.4482497919e+02 9.5910395543e+02 3.4264158495e+01 1.0180368678e+05 1.0181080854e-01 1.0000000000e-01 2.5132741229e+00 3.8194631072e-04 2.9438864270e+10 3.9631933730e+00 1.0000000000e+00
3.5415696608e+00 5.1530507606e-09 5.3449091466e-03 6.1893820944e+01 2.6816460738e-04 4.2853979475e+02 9.2597047905e+02 3.5648951612e+01 1.3293682548e+05 1.0196239867e-01 1.0000000000e-01 2.5132741229e+00 3.7776148855e-04 2.4422724046e+10 3.9407450379e+00 1.0000000000e+00
3.6799037445e+00 5.1530507606e-09 5.7358504956e-03 5.7401037785e+01 2.1468755228e-04 4.1317906556e+02 8.9361379541e+02 3.7061223601e+01 1.7262865596e+05 1.0212394062e-01 1.0000000000e-01 2.5132741229e+00 3.7577759533e-04 2.0336370077e+10 3.9167051889e+00 1.0000000000e+00
3.8201869752e+00 5.1530507606e-09 6.1454046639e-03 5.3321897104e+01 1.7265607720e-04 3.9824671626e+02 7.3028062748e+02 3.8495485501e+01 2.2296050116e+05 1.0229601980e-01 1.0000000000e-01 2.5132741229e+00 8.5301895486e-04 1.6827078626e+10 3.8906747930e+00 1.0000000000e+00
3.9640885292e+00 5.1530507606e-09 6.5740045079e-03 4.9611321462e+01 1.3945135015e-04 3.8492332589e+02 8.3306426566e+02 3.9969073131e+01 2.8661660923e+05 1.0247918384e-01 1.0000000000e-01 2.5132741229e+00 3.7384675815e-04 1.4245426865e+10 3.8641653101e+00 1.0000000000e+00
4.1097302143e+00 5.1530507606e-09 7.0220828837e-03 4.6222539048e+01 1.1309053822e-04 3.7177403741e+02 7.2366855569e+02 4.1462973311e+01 3.6663521071e+05 1.0267413855e-01 1.0000000000e-01 2.5132741229e+00 6.3302773965e-04 1.1932160712e+10 3.8356341561e+00 1.0000000000e+00
4.2580901486e+00 5.1530507606e-09 7.4900726477e-03 4.3124049008e+01 9.2066010034e-05 3.5947617324e+02 7.1841419306e+02 4.2987465945e+01 4.6692004932e+05 1.0288153599e-01 1.0000000000e-01 2.5132741229e+00 5.5448136972e-04 1.0077727708e+10 3.8060044305e+00 1.0000000000e+00
4.4088276029e+00 5.1530507606e-09 7.9784066561e-03 4.0286809126e+01 7.5223245635e-05 3.4776441674e+02 7.1127997425e+02 4.4539304586e+01 5.9209495962e+05 1.0310211633e-01 1.0000000000e-01 2.5132741229e+00 4.9330520196e-04 8.5293806609e+09 3.7750649219e+00 1.0000000000e+00
4.5619019538e+00 5.1530507606e-09 8.4875177651e-03 3.7685295708e+01 6.1673590778e-05 3.3661324422e+02 7.0184168680e+02 4.6118331219e+01 7.4778086758e+05 1.0333665677e-01 1.0000000000e-01 2.5132741229e+00 4.4730076041e-04 7.2340581194e+09 3.7428735656e+00 1.0000000000e+00
4.7172511285e+00 5.1530507606e-09 9.0178388311e-03 3.5283040152e+01 5.0728566845e-05 3.2598618707e+02 6.8979706960e+02 4.7724175230e+01 9.4077515290e+05 1.0358598499e-01 1.0000000000e-01 2.5132741229e+00 4.1449639237e-04 6.1479611104e+09 3.7094821555e+00 1.0000000000e+00
4.8747921106e+00 5.1530507606e-09 9.5698027103e-03 3.3080078509e+01 4.1854646903e-05 3.1583898260e+02 6.7526428870e+02 4.9356257357e+01 1.1792300499e+06 1.0385098207e-01 1.0000000000e-01 2.5132741229e+00 3.9261783227e-04 5.2350933378e+09 3.6749395181e+00 1.0000000000e+00
5.0344205677e+00 5.1530507606e-09 1.0143842259e-02 3.1039790765e+01 3.4632842911e-05 3.0616454329e+02 6.5887120536e+02 5.1013784203e+01 1.4729886407e+06 1.0413258547e-01 1.0000000000e-01 2.5132741229e+00 3.7872122199e-04 4.4659325009e+09 3.6392937675e+00 1.0000000000e+00
5.1960096490e+00 5.1530507606e-09 1.0740390333e-02 2.9149061780e+01 2.8735247405e-05 2.9690545525e+02 6.4143161448e+02 5.2695733670e+01 1.8338360873e+06 1.0443179223e-01 1.0000000000e-01 2.5132741229e+00 3.7006431024e-04 3.8162468261e+09 3.6025937221e+00 1.0000000000e+00
5.3594086156e+00 5.1530507606e-09 1.1359879790e-02 2.7407336376e+01 2.3903581940e-05 2.8804639705e+02 6.2365374092e+02 5.4400838115e+01 2.2758446098e+06 1.0474966213e-01 1.0000000000e-01 2.5132741229e+00 3.6452309838e-04 3.2661363313e+09 3.5648900906e+00 1.0000000000e+00
5.5244412221e+00 5.1530507606e-09 1.2002743484e-02 2.5781996137e+01 1.9932107995e-05 2.7956953095e+02 6.0609563069e+02 5.6127564273e+01 2.8159371948e+06 1.0508732098e-01 1.0000000000e-01 2.5132741229e+00 3.6035013685e-04 2.7992430283e+09 3.5262363950e+00 1.0000000000e+00
5.6909037933e+00 5.1530507606e-09 1.2669414273e-02 2.4276602843e+01 1.6658296995e-05 2.7143407671e+02 5.8898229608e+02 5.7874089300e+01 3.4741900279e+06 1.0544596398e-01 1.0000000000e-01 2.5132741229e+00 3.5683282607e-04 2.4020799943e+09 3.4866894656e+00 1.0000000000e+00
5.8585635225e+00 5.1530507606e-09 1.3360325013e-02 2.2877031943e+01 1.3951802937e-05 2.6364071930e+02 5.7241778580e+02 5.9638278346e+01 4.2745929409e+06 1.0582685897e-01 1.0000000000e-01 2.5132741229e+00 3.5353532828e-04 2.0635124317e+09 3.4463100257e+00 1.0000000000e+00
6.0271567451e+00 5.1530507606e-09 1.4075908560e-02 2.1575806578e+01 1.1708289658e-05 2.5613766868e+02 5.5649797234e+02 6.1417661035e+01 5.2456560976e+06 1.0623134984e-01 1.0000000000e-01 2.5132741229e+00 3.5004150508e-04 1.7743229537e+09 3.4051630309e+00 1.0000000000e+00
6.1963872983e+00 5.1530507606e-09 1.4816597770e-02 2.0353675828e+01 9.8435615206e-06 2.4893520643e+02 5.4118883850e+02 6.3209407971e+01 6.4213961419e+06 1.0666085971e-01 1.0000000000e-01 2.5132741229e+00 3.4628954992e-04 1.5268546995e+09 3.3633178116e+00 1.0000000000e+00
6.3659251603e+00 5.1530507606e-09 1.5582825500e-02 1.9215751640e+01 8.2901010083e-06 2.4200892642e+02 5.2646597817e+02 6.5010309257e+01 7.8419200432e+06 1.0711689416e-01 1.0000000000e-01 2.5132741229e+00 3.4226906823e-04 1.3147306961e+09 3.3208482085e+00 1.0000000000e+00
6.5354054908e+00 5.1530507606e-09 1.6375024606e-02 1.8151738016e+01 6.9929066316e-06 2.3533373757e+02 5.1230430026e+02 6.6816756342e+01 9.5549332863e+06 1.0760104432e-01 1.0000000000e-01 2.5132741229e+00 3.3793012867e-04 1.1326254810e+09 3.2778325993e+00 1.0000000000e+00
6.7044279116e+00 5.1530507606e-09 1.7193627944e-02 1.7160164100e+01 5.9074050148e-06 2.2889340276e+02 4.9867280140e+02 6.8624725498e+01 1.1616729397e+07 1.0811498971e-01 1.0000000000e-01 2.5132741229e+00 3.3327711846e-04 9.7607717426e+08 3.2343537715e+00 1.0000000000e+00
6.8725564007e+00 5.1530507606e-09 1.8039068370e-02 1.6221901539e+01 4.9970122904e-06 2.2268360315e+02 4.8556716276e+02 7.0429766969e+01 1.4094375374e+07 1.0866050108e-01 1.0000000000e-01 2.5132741229e+00 3.2817361675e-04 8.4133800452e+08 3.1904987609e+00 1.0000000000e+00
7.0393195752e+00 5.1530507606e-09 1.8911778740e-02 1.5345169829e+01 4.2321471167e-06 2.1669773431e+02 4.7293648114e+02 7.2226997486e+01 1.7066277588e+07 1.0923944282e-01 1.0000000000e-01 2.5132741229e+00 3.2273883080e-04 7.2524878184e+08 3.1463584952e+00 1.0000000000e+00
7.2042118898e+00 5.1530507606e-09 1.9812191912e-02 1.4520768904e+01 3.5883343355e-06 2.1091187318e+02 4.6078636600e+02 7.4011101971e+01 2.0625475514e+07 1.0985377528e-01 1.0000000000e-01 2.5132741229e+00 3.1685035462e-04 6.2514182076e+08 3.1020274853e+00 1.0000000000e+00
7.3666952352e+00 5.1530507606e-09 2.0740740741e-02 1.3751957721e+01 3.0455624344e-06 2.0531451246e+02 4.4906101128e+02 7.5776339101e+01 2.4880901552e+07 1.1050555675e-01 1.0000000000e-01 2.5132741229e+00 3.1064627051e-04 5.3875594289e+08 3.0576032628e+00 1.0000000000e+00
7.5262016405e+00 5.1530507606e-09 2.1697858083e-02 1.3016687846e+01 2.5871047062e-06 1.9991309298e+02 4.3775309155e+02 7.7516558579e+01 2.9962667685e+07 1.1119694507e-01 1.0000000000e-01 2.5132741229e+00 3.0402061182e-04 4.6417145945e+08 3.0131858820e+00 1.0000000000e+00
7.6821365338e+00 5.1530507606e-09 2.2683976795e-02 1.2330439327e+01 2.1994314897e-06 1.9467883927e+02 4.2684859761e+02 7.9225224586e+01 3.6020773984e+07 1.1193019904e-01 1.0000000000e-01 2.5132741229e+00 2.9702749290e-04 3.9975288502e+08 2.9688772045e+00 1.0000000000e+00
7.8338830758e+00 5.1530507606e-09 2.3699529733e-02 1.1681236216e+01 1.8711152600e-06 1.8959976098e+02 4.1632077284e+02 8.0895451377e+01 4.3233815204e+07 1.1270767943e-01 1.0000000000e-01 2.5132741229e+00 2.8967909476e-04 3.4410405927e+08 2.9247802011e+00 1.0000000000e+00
7.9808072366e+00 5.1530507606e-09 2.4744949753e-02 1.1071414580e+01 1.5927537723e-06 1.8469296041e+02 4.0615718706e+02 8.2520047900e+01 5.1809670354e+07 1.1353184968e-01 1.0000000000e-01 2.5132741229e+00 2.8199545337e-04 2.9602993465e+08 2.8809981458e+00 1.0000000000e+00
